City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI_Bucket
Aizawl,93.12,96.18,8.88,72.4,41.94,16.31,8.88,36.52,74.03,4.19,32.49,Poor
Chennai,98.35,96.18,8.72,14.89,23.02,38.86,1.05,8.5,32.88,0.21,0.22,Poor
Lucknow,110.03631609079491,96.18,40.17788055252908,108.35171184598462,50.6681916090379,16.31,0.9996726554832926,23.310134254561753,56.55565883497726,0.49910651530714234,4.922114313902423,Poor
Amritsar,99.15,331.54,0.4,8.55,8.62,1.51,1.56,6.51,23.58,0.75,2.62,Poor
Aizawl,173.01,96.18,48.44,42.27,90.73,16.31,48.44,78.76,59.39,9.72,9.96,Poor
Gurugram,314.48,447.79,57.78,39.5,72.59,16.31,1.48,27.05,22.61,0.0,0.0,Poor
Jaipur,97.76461466611313,473.71849017967105,11.850410874988237,27.73083710498558,32.57321173001302,31.00753826209337,1.0712024166640528,13.47133459113546,59.317622866384845,0.5089149045157948,4.194288897133905,Poor
Talcher,114.58,340.97,43.75,22.1,25.74,9.16,2.25,16.33,7.74,1.29,3.575,Poor
Lucknow,206.45,96.18,6.45,71.35,12.03,16.31,0.41,7.19,75.67,1.21,3.58,Poor
Gurugram,177.17,96.18,3.61,10.79,23.68,16.31,0.51,22.44,76.52,0.02,1.41,Poor
Lucknow,97.5,96.18,10.32,32.7,25.65,30.13,1.22,6.17,45.73,3.11,2.66,Poor
Kolkata,89.27720758613701,174.4030847360602,22.938485552441893,52.297322639060084,75.35307330410052,20.124991755743846,0.7782046622043628,13.80685773747825,36.519916238584,19.60281696329991,22.07483566487154,Poor
Lucknow,100.95,96.18,15.34,66.08,23.68,16.31,1.77,6.92,90.9,2.0,5.18,Poor
Lucknow,100.7,96.18,14.66,34.8,41.09,7.19,1.11,8.1,22.94,1.46,1.86,Poor
Delhi,196.6,432.38,102.23,97.75,54.62,51.11,1.41,23.49,34.86,7.23,16.4,Poor
Aizawl,58.97,104.2,19.45,106.63,74.19,16.31,19.45,132.97,14.99,2.14,27.52,Poor
Chennai,41.27,96.18,11.42,14.19,16.82,16.31,7.62,7.1,19.12,1.29,3.575,Poor
Delhi,77.85,218.27,31.01,55.29,34.25,28.73,0.62,16.07,36.12,2.5,5.44,Poor
Lucknow,86.09,96.18,10.39,26.58,15.67,28.01,1.67,6.61,40.29,0.79,3.1,Poor
Delhi,105.02,240.52,14.64,50.77,61.13,48.53,1.48,13.98,126.55,1.86,5.87,Poor
Bengaluru,58.48491547090611,96.18,6.176355458951182,21.149598627917698,7.270014722034589,16.31,8.942981411002819,6.8237988772020115,47.350343293608674,2.7916575799050034,2.934968372146632,Poor
Delhi,285.71,412.35,112.39,114.11,63.07,55.83,1.16,30.47,48.81,6.3,22.82,Poor
Lucknow,113.1524476060307,96.18,7.885878376370191,32.86429095686705,25.103198016734304,26.886469111223214,1.8680681195903655,8.181345008511283,35.24244181159871,1.1855474358050437,3.149415059578985,Poor
Jorapokhar,87.68943099727214,171.45747265527532,9.23084521220412,9.359358736422761,23.68,6.360163672258354,0.93,22.379863178654,56.06895340595325,1.29,3.575,Poor
Brajrajnagar,94.34828500566765,167.2378271359414,20.089398720324386,20.96055825669081,36.42477806194906,38.448494175771366,2.984775263224183,4.24695966955286,7.6714057846346435,0.0,3.575,Poor
Hyderabad,114.41,96.18,6.51,16.11,22.3,16.31,0.84,6.61,24.37,1.01,6.39,Poor
Delhi,268.2,399.37,45.37,61.2,74.6,57.34,1.9,14.14,36.37,6.63,38.49,Poor
Delhi,92.67762047005581,208.16229104442465,29.81154427104857,51.27640534293552,61.31936876510153,31.056554697610736,1.384775967987175,21.23542467439021,38.27822127037644,4.3716361381878635,23.552294426044416,Poor
Aizawl,43.2,96.18,17.05,14.86,31.91,16.31,17.05,5.96,59.99,0.0,0.0,Poor
Delhi,110.8355795322093,96.18,81.04157014879279,36.050205363865295,97.9786362850033,47.57277827015551,1.7097448659033676,14.85449808628589,39.24053254680434,3.365596241167604,13.591963454277876,Poor
Brajrajnagar,77.66,168.5,9.91,22.1,0.0,16.31,0.39,5.04,31.25,0.1,3.575,Poor
Delhi,154.26,307.64,61.69,65.49,56.57,51.87,0.66,22.82,36.31,4.36,7.7,Poor
Delhi,216.96,500.59,47.65,70.84,46.27,35.38,0.89,65.5,66.7,3.33,18.9,Poor
Lucknow,79.33765009126094,96.18,5.959864802511585,8.137180020361416,6.213758338403386,16.31,1.3003357649282314,3.317451752613932,7.878055237967626,0.9925500304203135,1.32261718340596,Poor
Aizawl,41.31,142.75,18.93,55.93,48.86,16.31,18.93,37.66,76.75,1.29,3.575,Poor
Amritsar,65.44,188.36,9.32,8.57,23.68,16.31,0.32,5.52,19.13,1.55,2.52,Poor
Gurugram,111.45,254.27,18.26,20.54,31.8,16.31,0.61,8.12,43.13,0.0,0.0,Poor
Patna,242.58,158.08,8.62,42.92,47.85,49.8,2.75,10.66,33.28,3.79,8.3,Poor
Lucknow,102.13,96.18,15.6,31.03,36.52,44.14,0.68,15.46,34.42,0.52,0.35,Poor
Aizawl,94.55,96.18,20.11,58.27,43.43,16.31,20.11,51.53,57.33,3.6,24.02,Poor
Aizawl,70.39,96.18,44.04,55.52,37.71,16.31,44.04,69.83,59.5,77.43,72.18,Poor
Delhi,57.303566391364384,236.81037445119654,24.505703047999823,37.81949987086978,56.57817747231719,32.13514531099321,1.0835192456688718,9.06262374098033,40.54965435274164,1.6878554637881273,5.0812752528570755,Poor
Bhopal,102.14,208.49,8.14,42.84,29.4,20.31,1.26,22.44,73.56,1.29,3.575,Poor
Aizawl,43.18,96.18,29.79,51.27,47.24,16.31,29.79,18.21,31.25,6.41,27.58,Poor
Delhi,232.41,346.57,30.11,59.88,36.84,61.98,0.7,19.37,38.99,4.04,7.14,Poor
Kolkata,117.32,229.43,98.2,65.19,145.73,29.69,1.93,7.12,35.96,38.16,44.74,Poor
Lucknow,111.07318201768034,96.18,9.481591008840173,42.84265314438949,36.43943525345182,15.314480889977784,1.3207145992119709,12.116265193523914,36.98012593715891,-0.3841767956826094,0.3710621355493138,Poor
Lucknow,190.97,96.18,22.35,32.94,4.14,16.31,2.49,4.95,56.56,1.29,3.575,Poor
Bengaluru,14.99,96.18,4.81,6.61,6.6,22.0,34.69,2.51,6.11,5.02,112.27,Poor
Kolkata,98.39,161.2,103.73,51.04,154.33,39.93,1.05,6.56,28.56,18.93,29.55,Poor
Jaipur,79.58,283.19,11.43,38.54,42.25,25.2,0.85,9.92,45.52,0.3,10.92,Poor
Lucknow,506.04,96.18,42.6,48.17,4.47,16.31,5.1,7.33,36.68,1.29,3.575,Poor
Gurugram,114.0574856327259,96.18,7.694515307084767,15.215015542037436,23.234317478025673,16.31,0.9991766364371774,4.927897314507315,22.139577956860297,0.08426000892928862,0.29095619331970746,Poor
Amaravati,79.975089567536,150.0455717701666,9.039011546078944,48.84446683063251,34.95179743116224,18.083875589262444,0.43289492382278083,9.407929971989045,89.02086417982665,0.8132995832473016,5.264077918974706,Poor
Hyderabad,107.08175356631013,96.18,7.623612922429273,11.596045641373845,18.663072925771946,16.31,0.8465856380311696,8.412785314419407,22.057563561296114,1.0430246805665808,5.06317127606234,Poor
Aizawl,45.55,69.01,20.81,82.99,64.08,16.31,20.81,50.79,73.91,2.14,32.05,Poor
Aizawl,89.97,155.63,28.91,28.82,33.61,16.31,28.91,39.43,18.76,1.29,3.575,Poor
Gurugram,102.5,271.67,19.36,34.88,37.27,16.31,0.46,8.79,30.65,0.0,0.0,Poor
Aizawl,44.75,96.18,10.25,28.9,21.64,16.31,10.25,65.8,28.02,7.63,26.17,Poor
Thiruvananthapuram,98.87,134.53,8.71,23.62,19.62,19.45,1.29,10.76,52.3,1.29,3.575,Poor
Lucknow,206.95,96.18,7.2,11.6,4.22,16.31,1.4,7.74,62.94,186.43,210.75,Poor
Aizawl,127.46,96.18,108.81,77.65,129.43,16.31,108.81,63.63,48.32,3.97,32.2,Poor
Delhi,78.47,131.42,12.57,23.04,28.5,32.13,8.6,4.07,27.1,5.45,13.55,Poor
Mumbai,94.89,168.1,34.82,40.69,75.49,18.47,1.27,16.74,27.11,8.78,3.575,Poor
Kolkata,101.11,203.59,126.15,85.22,192.55,26.78,1.44,14.79,44.09,28.41,44.07,Poor
Gurugram,367.86,96.18,3.23,10.64,23.68,16.31,23.94,6.32,18.91,3.61,36.15,Poor
Lucknow,125.86,96.18,2.23,41.1,23.68,16.31,1.48,6.21,36.75,1.03,2.01,Poor
Amritsar,44.09,221.27,7.61,16.17,23.68,18.3,0.79,11.1,24.39,1.84,2.04,Poor
Delhi,82.37,244.21,30.38,50.69,52.86,32.2,1.34,26.12,47.45,4.54,35.45,Poor
Jaipur,69.50184274571951,219.64881290664007,8.582963512913212,19.261966279315597,23.84149340127154,12.497765551059363,0.6260124211359279,11.736187432241508,51.8586032999713,0.4065360989262904,1.470835977550251,Poor
Delhi,291.98,391.88,131.41,109.65,79.95,53.33,1.34,23.97,35.58,6.64,16.56,Poor
Lucknow,106.88,96.18,11.73,41.73,23.68,16.31,1.44,6.5,57.34,4.12,9.04,Poor
Aizawl,66.97,96.18,17.21,91.72,31.41,16.31,17.21,62.66,59.98,4.11,32.39,Poor
Aizawl,51.793211727074166,108.76735940738892,27.421104781542013,74.18606550837136,61.947624580214615,16.31,27.421104781542013,111.88286773776171,76.86457979042365,92.2125836861712,305.9756769482107,Poor
Aizawl,78.24591081186094,96.18,8.584632272959478,72.52936674208865,22.040968944622637,16.31,8.584632272959478,46.32671443915022,51.804077165060264,4.07,32.31368436872472,Poor
Amaravati,121.81,193.4,11.17,100.16,62.36,8.62,0.96,10.56,24.73,0.1,0.15,Poor
Aizawl,58.21,96.18,25.51,49.85,43.35,16.31,25.51,106.17,31.25,5.99,28.19,Poor
Gurugram,112.24629707355882,96.18,3.502928128910195,31.13811642314552,23.68,16.31,1.2009128861567333,11.415413089672604,23.81563788510989,-0.4417872359527898,3.8118546745839743,Poor
Aizawl,83.28,96.18,33.47,97.9,41.93,16.31,33.47,48.93,36.84,3.97,32.2,Poor
Lucknow,102.35,96.18,11.66,41.78,30.67,20.38,1.62,8.33,26.28,1.4,4.68,Poor
Lucknow,181.66,96.18,11.0,59.21,40.24,58.07,0.82,11.19,64.86,1.35,0.68,Poor
Jorapokhar,26.51118748993628,158.53117979009886,22.989753801734523,11.885320597271775,22.372569976909542,9.282085492605805,0.5667255624463612,22.561823894665537,143.37626730006772,1.4138176105334463,3.501024224215187,Poor
Gurugram,310.3,96.18,17.57,23.17,27.05,16.31,2.07,8.55,28.94,0.56,1.24,Poor
Gurugram,89.09150763373154,206.63487016512585,14.456163084489358,45.28847919093441,25.8658662053166,31.083791960130306,0.0,13.993704365947396,48.16533911986402,4.7879730267718,5.941275871051511,Poor
Delhi,55.66,78.64,10.22,20.13,26.74,30.62,9.56,9.34,34.15,2.01,4.89,Poor
Jorapokhar,48.785,484.34,7.11,7.79,23.68,6.66,0.93,57.26,16.6,1.29,3.575,Poor
Aizawl,68.19,106.14,10.08,45.94,29.93,16.31,10.08,31.18,43.72,1.53,34.6,Poor
Gurugram,104.90886588734865,201.77522420378378,11.282103857921646,19.18501181367345,25.453380758701684,19.9704024329328,0.2937587962521346,13.25822615689955,38.10973984317225,0.0,0.0,Poor
Patna,125.18,96.18,34.98,81.21,42.26,16.31,2.59,37.04,54.97,3.78,34.64,Poor
Delhi,80.37,348.79,47.89,57.63,42.42,43.51,0.56,16.51,26.41,1.52,15.28,Poor
Lucknow,298.35,96.18,7.38,45.56,41.6,36.26,0.18,6.2,31.25,0.0,0.0,Poor
Gurugram,134.47,224.57,12.72,47.0,49.09,16.31,0.93,6.27,44.61,1.66,3.575,Poor
Gurugram,69.18,131.77,11.92,18.2,21.76,16.31,1.18,15.57,43.53,0.0,0.0,Poor
Lucknow,117.76,96.18,4.28,29.4,22.07,34.29,0.58,7.28,9.83,0.0,0.0,Poor
Bhopal,94.2646967291295,211.75079310901265,14.447492529159467,56.22207080395145,41.64433544227339,20.42632251998202,1.5472688114268591,19.26936115253059,61.51650558577636,1.29,3.575,Poor
Delhi,78.06,196.08,16.38,42.22,53.26,47.74,7.24,10.42,57.1,2.49,7.56,Poor
Gurugram,82.91605715259476,96.18,4.9643755774692675,44.20677564563255,11.114552717577677,16.31,-0.07583173565729612,4.725588214908946,125.02618494757256,-0.7780376282028235,-1.7769588203445843,Poor
Delhi,350.39,516.59,208.23,162.5,167.24,79.24,2.65,54.38,139.22,13.02,60.08,Poor
Aizawl,28.77,73.99,20.76,21.98,25.69,16.31,20.76,40.13,32.37,1.05,30.73,Poor
Delhi,119.75,334.05,51.52,76.17,79.53,46.53,2.51,21.02,55.85,4.66,6.12,Poor
Gurugram,139.72,247.37,60.99,13.5,68.14,16.31,1.81,10.05,15.6,1.29,3.575,Poor
Delhi,126.92,218.13,52.44,52.79,77.11,33.12,1.6,12.05,31.56,4.31,31.85,Poor
Patna,86.62,96.18,4.51,7.69,4.83,16.31,1.1,42.66,47.42,6.56,62.01,Poor
Aizawl,100.57,96.18,7.56,18.79,24.33,16.31,7.56,38.76,38.83,4.92,17.94,Poor
Delhi,81.05882741396654,169.88590041412894,21.48807440758859,32.48914933831201,44.79593717577755,33.344077303430126,1.0606872863139774,13.265390982396665,37.53773317763289,1.8091957527657456,3.0343238549064853,Poor
Delhi,69.02,313.73,38.94,52.79,75.32,36.5,7.06,10.73,66.63,1.52,3.62,Poor
Delhi,94.81,220.48,39.07,58.81,78.15,22.82,1.32,26.21,75.75,4.53,9.5,Poor
Aizawl,42.33,96.18,11.31,9.31,20.62,16.31,11.31,19.61,15.38,3.78,8.85,Poor
Aizawl,50.15,96.18,9.02,67.96,21.2,16.31,9.02,57.09,47.5,4.08,32.29,Poor
Lucknow,139.53,96.18,60.79,81.18,80.41,14.85,1.32,11.34,23.55,3.74,17.24,Poor
Hyderabad,88.14,106.33,11.57,19.56,29.93,11.91,0.61,12.92,34.67,1.31,6.17,Poor
Gurugram,142.31,334.06,20.31,22.13,36.41,16.31,0.64,7.84,31.28,0.0,0.0,Poor
Patna,232.59,96.18,28.59,64.29,56.45,16.31,1.6,17.66,41.43,1.83,4.23,Poor
Gurugram,83.21,96.18,1.46,6.07,23.68,16.31,0.57,17.09,49.3,0.02,2.17,Poor
Patna,181.73,96.18,25.15,28.23,20.22,16.31,1.67,43.97,36.57,0.6,3.67,Poor
Kolkata,106.39,197.16,86.73,67.07,146.25,25.26,1.21,13.82,44.09,33.39,39.34,Poor
Delhi,60.29,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,3.28,8.72,Poor
Kolkata,76.86718631741314,160.9092402053299,46.73524859872391,49.03502089790994,94.95568539273742,25.537007425930753,1.1316426579793097,8.669858266696405,36.26706551054452,34.9097653427244,44.02175650838629,Poor
Gurugram,75.89,119.57,6.56,26.1,22.02,16.31,1.4,7.33,18.3,2.01,6.0,Poor
Lucknow,184.47,96.18,10.52,55.4,45.39,29.86,1.14,14.33,42.12,9.43,2.47,Poor
Delhi,98.83755310268812,175.60253043079277,29.346136406234354,47.76194569642646,51.42593452230391,51.03994440182546,1.297852419643101,14.978959272319843,32.63590321427596,4.245252354913051,40.04626177456526,Poor
Gurugram,145.36,289.85,60.15,14.59,67.98,16.31,1.55,12.27,15.55,1.29,3.575,Poor
Guwahati,100.41,187.83,14.3,21.98,47.03,19.71,1.03,21.27,47.36,2.2,3.575,Poor
Visakhapatnam,89.89,183.69,42.93,59.18,66.2,14.24,1.5,11.99,57.98,4.57,7.79,Poor
Delhi,107.81,154.18,35.14,47.95,82.5,33.72,1.77,35.24,31.6,6.63,12.59,Poor
Lucknow,104.82337572484123,96.18,5.712758770798713,30.89754239608047,21.852993420872135,34.674981724644816,0.7203961987261224,7.385817982949498,17.975869879471112,0.02159941518863422,0.026999268985792774,Poor
Lucknow,107.33,96.18,8.68,106.43,45.79,16.31,1.5,9.21,38.18,1.17,3.08,Poor
Lucknow,88.72,96.18,12.76,39.43,23.68,16.31,2.56,7.73,71.64,2.79,8.39,Poor
Jorapokhar,116.5,192.38,9.97,10.44,23.68,6.35,0.93,55.29,32.22,1.29,3.575,Poor
Delhi,54.95,171.58,14.93,36.0,32.65,34.34,1.14,13.67,65.82,2.18,16.91,Poor
Chennai,23.890636414162074,96.18,2.951674825822591,17.120332326534722,11.957276404502805,16.31,7.660031074042265,1.5754161169521255,18.145318207081036,0.6786678587262186,2.578961588339484,Poor
Lucknow,294.09,96.18,38.48,48.04,23.68,16.31,1.74,6.54,27.5,5.74,18.18,Poor
Visakhapatnam,93.98,157.14,8.91,52.36,35.1,14.86,0.91,11.91,51.39,6.68,16.1,Poor
Aizawl,57.174242757883704,96.18,12.484858369281817,-2.3791526292448557,10.09039404475695,16.31,12.484858369281817,13.595020654681738,6.271135997799458,1.692655847640005,4.106259656639876,Poor
Bhopal,107.39,194.47,10.89,57.81,39.6,23.09,1.59,14.81,92.08,1.29,3.575,Poor
Patna,176.06,96.18,22.0,30.7,52.71,16.31,1.61,8.9,19.08,0.19,0.75,Poor
Chennai,53.305624478614796,96.18,32.42057012589405,49.601715094272656,14.076402485975002,12.30452654748164,1.3450105561047823,6.024318666015482,26.294640258221083,1.29,6.325697585249854,Poor
Gurugram,149.85,96.18,14.27,22.5,23.68,16.31,1.41,6.85,34.82,1.1,5.59,Poor
Guwahati,135.44,197.3,31.24,9.08,61.01,18.17,1.35,11.53,18.22,1.36,3.575,Poor
Gurugram,93.9202027357746,96.18,10.031466140988103,20.32435067593103,13.248307627954341,16.31,2.1354708400446945,4.983074766608683,20.940058738207398,1.0403694721573957,0.9685636063492773,Poor
Lucknow,139.46,96.18,72.32,68.03,6.24,16.31,2.48,9.22,16.54,1.81,4.18,Poor
Brajrajnagar,78.10480110401605,165.31796133280824,9.91,22.1,0.0,16.31,0.25655966879518405,6.4702066267593095,31.25,0.06578453046030361,3.575,Poor
Patna,83.90374033741753,96.18,8.533711788894713,41.153759141025645,16.171537846015525,16.31,1.4328194415469067,49.04200682419662,66.84503899344048,0.34961458116018,2.63501044491766,Poor
Hyderabad,137.28,93.47,7.99,7.93,15.71,7.42,1.03,8.39,36.15,1.63,8.02,Poor
Aizawl,103.75,96.18,22.81,98.54,65.46,16.31,22.81,117.34,50.17,11.45,56.31,Poor
Brajrajnagar,90.94159350051538,154.19297552955226,26.14251372810918,19.031304312064727,35.015049135656334,41.3052617322323,1.1535893896472893,12.630211471478507,7.445546420293109,8.557085008371775,1.8727166100636334,Poor
Jorapokhar,48.785,301.1228813307786,6.827173643309572,7.5095264273375335,23.68,6.608952642733753,0.0,9.22,32.647243696682146,1.29,3.575,Poor
Brajrajnagar,99.22,181.46,24.3,25.67,46.17,29.06,3.41,16.81,10.63,0.0,3.575,Poor
Lucknow,183.73,96.18,21.64,49.43,43.51,52.38,2.16,10.46,24.45,2.46,4.84,Poor
Lucknow,300.46,96.18,25.08,58.74,40.75,50.55,1.83,9.17,25.25,3.73,5.86,Poor
Lucknow,162.21,96.18,41.42,56.73,59.81,33.57,1.9,14.18,15.74,4.47,13.65,Poor
Patna,112.0,96.18,9.56,21.45,31.01,16.31,1.22,5.6,25.57,0.14,0.38,Poor
Lucknow,140.39,96.18,8.8,38.71,23.68,16.31,1.87,6.08,49.43,1.38,4.41,Poor
Patna,81.48,215.29,126.93,47.86,98.58,35.94,1.54,8.66,21.95,4.3,9.36,Poor
Patna,92.80538324146731,96.18,5.1216042763171785,8.602816394029759,5.451443847797116,16.31,1.6600356507822362,30.103868083222277,75.03918894470412,0.28199643492177634,3.220008912695559,Poor
Brajrajnagar,101.21,160.22,17.97,29.48,41.17,68.07,1.48,15.63,6.76,55.57,3.575,Poor
Hyderabad,539.13,96.18,7.99,8.57,16.2,16.31,0.73,9.1,37.95,1.29,3.575,Poor
Gurugram,92.68539326165595,180.8737974907611,8.994415686931513,32.311856765247526,29.73956673164264,16.31,2.0094701175682186,2.93510164930577,40.50029161235017,1.982337252273953,5.9569234430832285,Poor
Gurugram,182.88,96.18,6.77,7.82,23.68,16.31,0.71,5.05,33.96,0.03,3.25,Poor
Kolkata,131.5,237.02,33.2,82.9,116.07,47.97,1.61,17.05,57.08,8.3,22.28,Poor
Patna,91.32835352276852,96.18,106.2817415870451,108.88515035691988,215.17507266266003,16.31,1.54,2.215445749560378,15.291629254744025,0.1281807186950473,0.6,Poor
Bengaluru,18.72099329014205,96.18,2.3333722943501005,10.585066882793962,7.198931601580684,26.719348917740042,24.411519048082898,1.805934848616902,22.7098422053187,0.8455593072305829,23.415358874634205,Poor
Gurugram,79.2092525115294,264.1687076527764,6.609747878401253,18.337649226440163,17.595192699858718,22.76882905138291,0.8454672363016257,6.733053432342103,66.86244298806294,2.81357798331736,2.876408478164131,Poor
Kolkata,84.01189158259967,171.037689802067,36.176342538926,49.751430866682306,85.39307104103128,26.262321281193277,1.0702951436650328,12.482571573215456,35.75645827601961,31.100965167249065,39.06479705137861,Poor
Amritsar,87.23938128649786,170.17954156623063,10.209646566322421,31.738738531035803,33.12653255471236,12.998766989121792,0.8735475851540184,7.675315571807429,22.51301342764433,1.2449817639636858,2.2205662134562383,Poor
Patna,136.59,96.18,125.54,177.7,136.55,16.31,2.19,22.27,50.07,0.81,5.27,Poor
Lucknow,145.02,96.18,19.01,37.16,23.68,16.31,1.94,9.71,106.14,1.54,4.82,Poor
Gurugram,90.59,96.18,3.21,19.46,23.75,16.31,0.69,6.33,30.07,0.03,4.42,Poor
Bengaluru,10.26,65.08,12.63,63.82,0.0,16.31,7.67,5.34,20.22,1.66,1.08,Poor
Patna,179.71,96.18,27.35,28.36,54.57,16.31,1.6,6.85,21.19,0.2,0.73,Poor
Jorapokhar,97.30888176051243,202.39480298212408,3.1322454385876384,9.511182394875798,23.68,5.201988960844851,0.93,28.703180459143212,45.1348854881675,1.29,3.575,Poor
Delhi,75.99028392849402,145.63474257576618,12.709113973443154,29.038956045820754,39.742627859051204,31.90634585627636,7.726143450790667,15.633096523524118,39.81283197066832,3.1519442379800484,7.860529105711601,Poor
Delhi,116.62,328.98,60.02,64.82,87.49,40.47,1.63,17.39,48.03,2.85,5.34,Poor
Gurugram,472.73389812342344,96.18,9.512057826313516,0.9964274898540091,8.433180592985483,16.31,0.7024617014917217,8.30316333648683,12.991601573982548,1.7622806539980427,3.813014456578379,Poor
Patna,436.55,96.18,32.51,21.09,24.91,16.31,2.86,33.82,53.72,5.47,26.65,Poor
Delhi,95.72,284.13,32.91,59.32,57.61,31.91,1.62,26.58,57.54,4.92,33.92,Poor
Lucknow,203.43,96.18,11.64,13.27,2.68,16.31,3.4,6.53,38.97,0.23,0.69,Poor
Talcher,173.53,356.94,178.12,25.1,69.59,15.64,2.12,5.97,8.62,0.46,3.575,Poor
Lucknow,115.55,96.18,4.52,14.03,4.3,16.31,2.58,5.24,59.45,1.29,3.575,Poor
Brajrajnagar,102.32,194.1,30.45,12.24,15.47,23.22,0.51,12.3,3.7,0.0,3.575,Poor
Delhi,95.22201838551287,157.5384525321474,35.90931644322306,37.14759212190161,53.176679070569165,43.11088426734434,1.1955126675827017,10.65544459711695,16.390764981851664,4.034575759151733,36.53189767396047,Poor
Bengaluru,29.93,96.18,1.63,19.93,0.0,20.54,11.68,2.93,58.61,2.48,1.55,Poor
Amritsar,139.65,226.33,17.01,10.01,26.75,13.1,0.31,10.92,16.02,3.44,4.23,Poor
Aizawl,116.54,96.18,45.17,140.86,103.35,16.31,45.17,118.35,10.65,11.53,66.97,Poor
Gurugram,90.2055077813394,96.18,9.508288311530745,22.776643688815458,17.651441557653726,20.570147918218655,1.4708400710387244,8.375507781339417,38.9441865684829,0.7263163059863356,2.930015773195903,Poor
Jaipur,121.26,241.74,31.07,36.99,60.91,30.4,1.02,8.3,60.92,5.46,12.42,Poor
Gurugram,109.03574190341001,96.18,6.938217737926252,21.05546796215533,28.292158046875514,16.31,2.271970154474629,5.7807480319097735,19.54558560039566,0.08989815645292872,-0.9973871948564208,Poor
Gurugram,81.63228286692656,126.53289751497363,13.924329500206376,22.240223518520203,31.567332361109848,17.567142387097768,1.2481768852403872,9.083090667767339,15.909444438248112,1.72349297879691,5.618549653122369,Poor
Amritsar,14.00153311800969,559.9866830181238,2.791757571267161,9.161320980588023,15.725925662071097,4.849196493487742,0.37555763895277844,11.2762491956576,14.070225006900072,18.978884168451845,3.7631307557467024,Poor
Aizawl,85.51,96.18,30.39,98.09,70.53,16.31,30.39,107.36,40.02,27.59,139.46,Poor
Lucknow,196.35,96.18,47.93,64.1,72.04,43.75,1.27,14.64,21.35,0.11,0.8,Poor
Gurugram,92.4352624187372,96.18,7.318217557168808,2.476187738091496,9.060850437925303,16.31,2.8816748011156776,12.449234471831078,31.863330213048016,-0.0796382964867754,0.13076251912884407,Poor
Delhi,272.1,415.38,25.73,56.67,73.35,40.44,1.84,14.75,100.12,3.93,7.77,Poor
Jorapokhar,48.785,297.703435420234,6.846652216103165,6.940292266359715,23.68,6.697698690119723,0.9594352772135192,51.14644292129985,20.321360416221527,1.29,3.575,Poor
Brajrajnagar,107.48,170.41,18.88,26.1,38.12,53.42,2.88,14.78,7.42,5.43,3.575,Poor
Brajrajnagar,102.10143350079177,164.06360694703505,14.475732986934807,26.859449679922502,37.505676302569064,40.75404853739219,2.945135260513814,18.82222650783018,9.579406912590125,0.0,3.575,Poor
Hyderabad,110.75401732427784,96.18,15.622952245049685,14.650642356515139,30.259197865268565,16.31,0.3737227485028558,7.24,14.830494257715163,0.84,5.617663508982865,Poor
Patna,114.95,96.18,7.18,22.0,10.36,16.31,1.19,50.08,55.99,0.35,2.76,Poor
Lucknow,136.84,96.18,39.08,61.21,62.96,17.79,0.87,10.32,45.65,0.54,2.08,Poor
Delhi,209.91,438.88,143.91,76.81,60.13,40.75,1.32,21.71,32.12,8.55,20.95,Poor
Aizawl,86.57,96.18,11.47,0.17,11.64,16.31,11.47,11.09,6.53,1.57,3.85,Poor
Delhi,77.63983901487755,91.47783819978429,11.511287880979573,19.623907600954826,24.36235276992662,16.743532648246838,8.033334691822109,5.580742918702152,22.7125367529237,1.4006439404897866,5.855214986452123,Poor
Amaravati,96.57,174.31,3.33,57.77,33.44,18.28,1.1,23.81,39.75,0.11,0.11,Poor
Bengaluru,76.77304939568548,136.22270291268822,93.37018698859295,74.47680507282294,112.25487192214932,15.965769222468522,1.1692169225279556,17.438038707682495,21.935110947937392,1.8972315188408,1.6650104721845518,Poor
Aizawl,65.32,96.18,10.61,9.62,20.23,16.31,10.61,3.69,4.74,0.0,3.63,Poor
Visakhapatnam,111.24,195.18,31.43,79.61,67.9,13.77,0.92,19.05,119.87,5.19,9.34,Poor
Aizawl,59.98,96.18,50.93,76.66,46.6,16.31,50.93,53.21,53.67,4.09,32.32,Poor
Chandigarh,112.62231839621298,137.86259816609527,36.40232004045607,23.898715234295103,42.141842888744044,50.62975050904626,1.0486697021434437,7.24356936698549,8.402972516284699,3.538981622715029,0.681559602857925,Poor
Delhi,196.97,299.85,19.25,45.08,41.2,51.83,1.17,6.99,25.73,3.69,22.5,Poor
Patna,83.5313743673289,96.18,3.937222989301749,25.837061879547992,24.732127967849998,16.31,2.985227198055762,61.21293285950949,39.225056223526266,8.280177549690597,31.219900703269673,Poor
Aizawl,49.19,116.2,20.01,202.95,121.82,16.31,20.01,155.16,27.68,2.14,27.52,Poor
Delhi,101.05,265.12,57.24,62.84,85.14,35.74,1.86,21.74,69.14,5.72,39.35,Poor
Amaravati,100.75,172.04,7.63,53.94,33.45,18.49,0.11,14.05,59.2,0.26,3.77,Poor
Jorapokhar,120.37,199.94,9.99,10.67,23.68,6.37,0.93,75.24,40.67,1.29,3.575,Poor
